1357,-0.01514,-0.02930,1.01416,0.02397,-0.01065,0.39508,13.45,-38.42,59.65
1358,-0.01221,-0.00244,1.01538,0.00040,-0.00719,0.40240,13.16,-38.42,58.90
1359,-0.01416,-0.02856,1.01904,0.00639,-0.00320,0.39987,14.20,-36.93,59.95
1360,-0.00610,-0.01538,1.01270,-0.00160,-0.00519,0.41918,13.60,-37.38,59.05
1361,-0.01050,-0.02344,1.01367,0.00120,-0.01025,0.51719,13.60,-37.38,59.05
1362,-0.03345,-0.01196,1.01147,0.01851,-0.00999,0.62118,13.90,-38.72,59.95
1363,-0.07983,-0.09326,0.98755,-0.01957,0.01092,0.59282,15.70,-37.23,58.90
1364,0.01880,-0.00928,1.01904,0.03902,-0.01864,0.58350,15.40,-37.23,59.65
1365,-0.00342,-0.00073,1.01294,0.04301,-0.01625,0.59402,15.40,-37.23,59.65
1366,-0.04175,-0.11670,1.00098,-0.00546,0.00373,0.43063,14.65,-36.03,60.70
1367,0.02026,-0.07178,1.05127,0.08296,-0.02104,0.46978,15.40,-37.67,60.70
1368,-0.03979,-0.00415,0.99878,0.04394,-0.01451,0.54715,15.40,-37.97,58.90
1369,-0.04590,-0.04785,1.00098,0.02836,-0.00546,0.63610,15.85,-37.08,58.75
1370,-0.02271,-0.02271,1.01563,0.03382,-0.00506,0.72039,15.85,-37.08,58.75
1371,-0.01782,-0.02490,1.01636,0.05619,-0.01585,0.74009,16.00,-36.48,58.90
1372,-0.00293,-0.02026,0.99390,0.08029,-0.02117,0.83131,15.85,-36.33,59.05
1373,0.02661,0.03809,1.01392,0.01505,-0.00679,0.76566,15.55,-35.88,60.55
1374,-0.00562,-0.04102,1.03027,0.00053,-0.00506,0.74063,15.55,-35.88,60.55
1375,-0.00244,-0.00903,0.99976,0.00573,-0.00253,0.69349,15.40,-36.93,60.40
1376,-0.01367,-0.02124,1.01465,-0.01398,0.00599,0.77445,17.49,-35.73,58.90
1377,-0.00366,0.02295,1.01221,0.00453,0.00067,0.82278,16.00,-36.48,59.65
1378,-0.03271,-0.04883,1.00293,0.01451,0.00626,0.84955,16.59,-35.13,59.80
1379,-0.00073,-0.02734,1.01221,-0.02277,0.00360,0.91706,16.59,-35.13,59.80
1380,0.01196,0.03857,1.01001,-0.00373,-0.00213,0.92971,19.43,-34.98,59.65
1381,0.00684,-0.04834,1.02002,-0.00373,0.00200,0.88457,18.99,-34.24,59.95
1382,0.01343,-0.01221,1.01636,-0.00186,0.00399,0.94888,18.99,-34.53,59.35
1383,-0.00610,-0.04199,1.00708,0.00053,0.00213,0.91253,18.99,-34.53,59.35
1384,-0.00732,-0.00024,1.02783,-0.00719,0.00027,0.98137,19.58,-34.38,58.75
1385,-0.00293,-0.00879,1.02246,-0.01278,0.00226,1.06566,20.33,-33.64,57.71
1386,0.00317,0.02686,1.01050,0.02197,-0.00293,0.98111,18.69,-34.24,60.40
